location_name,MOH,smell_category,year,centroid_lat,centroid_lon,no_smells
Kensington and Chelsea,"Kensington (London, England). Royal Borough.",waste_rubbish,1957,51.501207,-0.192219,1
Kensington and Chelsea,"Kensington & Chelsea (London, England). Royal Borough.",waste_rubbish,1969,51.501207,-0.192219,1
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",Uncategorised,1895,51.387906,-0.2869,4
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",Uncategorised,1903,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Urban District Council.,Uncategorised,1908,51.387906,-0.2869,5
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",Uncategorised,1911,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",Uncategorised,1913,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",Uncategorised,1914,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",Uncategorised,1925,51.387906,-0.2869,2
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",Uncategorised,1926,51.387906,-0.2869,2
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",Uncategorised,1933,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",Uncategorised,1934,51.387906,-0.2869,4
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",Uncategorised,1939,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,Uncategorised,1942,51.387906,-0.2869,2
Kingston upon Thames,Malden and Coombe (England). Borough Council.,Uncategorised,1943,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",Uncategorised,1944,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,Uncategorised,1946,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",Uncategorised,1947,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",Uncategorised,1951,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,Uncategorised,1959,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",Uncategorised,1962,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",air_gas,1895,51.387906,-0.2869,2
Kingston upon Thames,Malden and Coombe (England). Urban District Council.,air_gas,1908,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",air_gas,1930,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",air_gas,1931,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",factory_fuel,1895,51.387906,-0.2869,2
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",factory_fuel,1902,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",factory_fuel,1905,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",factory_fuel,1939,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,factory_fuel,1947,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,factory_fuel,1962,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",food,1928,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",food,1932,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,food,1946,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,food,1947,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,food,1948,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,food,1951,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,food,1963,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",habitation,1903,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Urban District Council.,no_smell,1909,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,school,1959,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1894,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",sewer,1897,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",sewer,1904,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",sewer,1905,51.387906,-0.2869,2
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",sewer,1906,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Urban District Council.,sewer,1908,51.387906,-0.2869,2
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1911,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",sewer,1919,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1925,51.387906,-0.2869,2
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1926,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",sewer,1927,51.387906,-0.2869,2
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",sewer,1935,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1936,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1937,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1938,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1939,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1944,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1945,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1948,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1950,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1952,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1953,51.387906,-0.2869,2
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1954,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1955,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1956,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1957,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1958,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1959,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1962,51.387906,-0.2869,2
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1963,51.387906,-0.2869,2
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",sewer,1964,51.387906,-0.2869,2
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1965,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1966,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1967,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1969,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1970,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1971,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1972,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",sewer,1973,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",thames_water,1895,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",thames_water,1903,51.387906,-0.2869,2
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",thames_water,1905,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",thames_water,1926,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",thames_water,1928,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",thames_water,1929,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",thames_water,1932,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",thames_water,1934,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",thames_water,1937,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",thames_water,1938,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",thames_water,1948,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,thames_water,1952,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,thames_water,1953,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",thames_water,1954,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",thames_water,1960,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",thames_water,1961,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",thames_water,1968,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",trade,1895,51.387906,-0.2869,2
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",trade,1906,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Urban District Council.,trade,1908,51.387906,-0.2869,2
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",trade,1929,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",trade,1930,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",trade,1931,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",trade,1932,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",trade,1934,51.387906,-0.2869,1
Kingston upon Thames,"Kingston upon Thames (London, England). Council.",trade,1939,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,trade,1945,51.387906,-0.2869,1
Kingston upon Thames,Malden and Coombe (England). Borough Council.,trade,1954,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",trade,1960,51.387906,-0.2869,2
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",waste_rubbish,1905,51.387906,-0.2869,1
Kingston upon Thames,"Surbiton (Surrey, England). Urban District Council.",waste_rubbish,1908,51.387906,-0.2869,2
Kingston upon Thames,"Surbiton (Surrey, England). Borough Council.",waste_rubbish,1951,51.387906,-0.2869,2
Lambeth,"Lambeth (London, England). Parish. Vestry.",Uncategorised,1863,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England). Parish. Vestry.",Uncategorised,1867,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England). Parish. Vestry.",Uncategorised,1870,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England). Parish. Vestry.",Uncategorised,1884,51.453839,-0.118309,2
Lambeth,"Lambeth (London, England). Parish. Vestry.",Uncategorised,1891,51.453839,-0.118309,4
Lambeth,"Lambeth (London, England). Parish. Vestry.",Uncategorised,1892,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",Uncategorised,1900,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",Uncategorised,1902,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",Uncategorised,1903,51.453839,-0.118309,4
Lambeth,"Lambeth (London, England).",Uncategorised,1904,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",Uncategorised,1905,51.453839,-0.118309,4
Lambeth,"Lambeth (London, England).",Uncategorised,1906,51.453839,-0.118309,2
Lambeth,"Lambeth (London, England).",Uncategorised,1907,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",Uncategorised,1908,51.453839,-0.118309,3
Lambeth,"Lambeth (London, England).",Uncategorised,1909,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",Uncategorised,1912,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",Uncategorised,1913,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",Uncategorised,1914,51.453839,-0.118309,2
Lambeth,"Lambeth (London, England).",Uncategorised,1917,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",Uncategorised,1919,51.453839,-0.118309,2
Lambeth,"Lambeth (London, England).",Uncategorised,1925,51.453839,-0.118309,2
Lambeth,"Lambeth (London, England).",Uncategorised,1956,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",Uncategorised,1957,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",Uncategorised,1959,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",Uncategorised,1961,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",Uncategorised,1964,51.453839,-0.118309,2
Lambeth,"Lambeth (London, England). London Borough.",Uncategorised,1967,51.453839,-0.118309,2
Lambeth,"Lambeth (London, England). Parish. Vestry.",air_gas,1899,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",air_gas,1900,51.453839,-0.118309,2
Lambeth,"Lambeth (London, England).",air_gas,1904,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",air_gas,1906,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",air_gas,1908,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England). Parish. Vestry.",animal,1866,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",animal,1900,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",animal,1902,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",animal,1909,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England). London Borough.",decomposition,1965,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England). Parish. Vestry.",factory_fuel,1898,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England). Parish. Vestry.",factory_fuel,1899,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",factory_fuel,1900,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",factory_fuel,1904,51.453839,-0.118309,1
Lambeth,"Lambeth (London, England).",factory_fuel,1951,51.453839,-0.118309,1
